chessplayer_id,period,position
7,Top 100 Players March 2018,2
7,Top 100 Players February 2018,2
7,Top 100 Players January 2018,3
7,Top 100 Players December 2017,3
7,Top 100 Players November 2017,4
7,Top 100 Players October 2017,6
7,Top 100 Players September 2017,6
7,Top 100 Players August 2017,6
7,Top 100 Players July 2017,6
7,Top 100 Players June 2017,5
7,Top 100 Players May 2017,12
7,Top 100 Players April 2017,10
7,Top 100 Players March 2017,10
7,Top 100 Players February 2017,11
7,Top 100 Players January 2017,13
7,Top 100 Players December 2016,12
7,Top 100 Players November 2016,14
7,Top 100 Players October 2016,11
7,Top 100 Players September 2016,11
7,Top 100 Players August 2016,11
7,Top 100 Players July 2016,12
7,Top 100 Players June 2016,18
7,Top 100 Players May 2016,18
7,Top 100 Players April 2016,18
7,Top 100 Players March 2016,18
7,Top 100 Players February 2016,18
7,Top 100 Players January 2016,19
7,Top 100 Players December 2015,16
7,Top 100 Players November 2015,20
7,Top 100 Players October 2015,21
7,Top 100 Players September 2015,22
7,Top 100 Players August 2015,22
7,Top 100 Players July 2015,22
7,Top 100 Players June 2015,23
7,Top 100 Players May 2015,23
7,Top 100 Players April 2015,13
7,Top 100 Players March 2015,13
7,Top 100 Players February 2015,13
7,Top 100 Players January 2015,12
7,Top 100 Players December 2014,11
7,Top 100 Players November 2014,13
7,Top 100 Players October 2014,10
7,Top 100 Players September 2014,12
7,Top 100 Players August 2014,18
7,Top 100 Players July 2014,18
7,Top 100 Players June 2014,16
7,Top 100 Players May 2014,11
7,Top 100 Players April 2014,10
7,Top 100 Players March 2014,13
7,Top 100 Players February 2014,13
7,Top 100 Players January 2014,12
7,Top 100 Players December 2013,11
7,Top 100 Players November 2013,10
7,Top 100 Players October 2013,11
7,Top 100 Players September 2013,7
7,Top 100 Players August 2013,6
7,Top 100 Players July 2013,12
7,Top 100 Players June 2013,14
7,Top 100 Players May 2013,13
7,Top 100 Players April 2013,10
7,Top 100 Players March 2013,9
7,Top 100 Players February 2013,9
7,Top 100 Players January 2013,10
7,Top 100 Players December 2012,11
7,Top 100 Players November 2012,10
7,Top 100 Players October 2012,14
7,Top 100 Players September 2012,23
7,Top 100 Players August 2012,22
7,Top 100 Players July 2012,23
7,Top 100 Players May 2012,22
7,Top 100 Players March 2012,13
7,Top 100 Players January 2012,14
7,Top 100 Players November 2011,18
7,Top 100 Players September 2011,14
7,Top 100 Players July 2011,9
7,Top 100 Players May 2011,9
7,Top 100 Players March 2011,9
7,Top 100 Players January 2011,8
7,Top 100 Players November 2010,8
7,Top 100 Players September 2010,8
7,Top 100 Players July 2010,6
7,Top 100 Players May 2010,6
7,Top 100 Players March 2010,6
7,Top 100 Players January 2010,11
7,Top 100 Players November 2009,19
7,Top 100 Players September 2009,21
7,Top 100 Players July 2009,19
7,Top 100 Players April 2009,20
7,Top 100 Players January 2009,18
7,Top 100 Players October 2008,14
7,Top 100 Players July 2008,8
7,Top 100 Players January 2008,6
7,Top 100 Players April 2008,7
7,Top 100 Players October 2007,7
7,Top 100 Players July 2007,6
7,Top 100 Players April 2007,6
7,Top 100 Players January 2007,4
7,Top 100 Players October 2006,12
7,Top 100 Players July 2006,12
7,Top 100 Players April 2006,19
7,Top 100 Players January 2006,15
7,Top 100 Players October 2005,28
7,Top 20 Juniors October 2005,2
7,Top 100 Players July 2005,54
7,Top 100 Juniors July 2005,6
7,Top 100 Players April 2005,50
7,Top 20 Juniors April 2005,5
7,Top 100 Players January 2005,42
7,Top 20 Juniors January 2005,3
7,Top 100 Players October 2004,41
7,Top 20 Juniors October 2004,2
7,Top 100 Players July 2004,43
7,Top 20 Juniors July 2004,2
7,Top 100 Players April 2004,40
7,Top 20 Juniors April 2004,2
7,Top 100 Players January 2004,46
7,Top 20 Juniors January 2004,3
7,Top 20 Juniors October 2003,14
7,Top 20 Juniors July 2003,13
7,Top 100 Players April 2003,88
7,Top 20 Juniors April 2003,6
7,Top 20 Juniors January 2003,7
7,Top 20 Juniors October 2002,12
7,Top 20 Juniors July 2002,20
8,Top 100 Players December 2019,8
8,Top 100 Players November 2019,5
8,Top 100 Players October 2019,4
8,Top 100 Players September 2019,4
8,Top 100 Players August 2019,4
8,Top 100 Players July 2019,4
8,Top 100 Players June 2019,5
8,Top 100 Players May 2019,4
8,Top 100 Players April 2019,4
8,Top 100 Players March 2019,4
8,Top 100 Players February 2019,4
8,Top 100 Players January 2019,5
8,Top 100 Players December 2018,5
8,Top 100 Players November 2018,5
8,Top 100 Players October 2018,6
8,Top 100 Players September 2018,7
8,Top 100 Players August 2018,5
8,Top 100 Players July 2018,6
8,Top 100 Players June 2018,7
8,Top 100 Players May 2018,9
8,Top 100 Players April 2018,10
8,Top 100 Players March 2018,9
8,Top 100 Players February 2018,10
8,Top 100 Players January 2018,15
8,Top 100 Players December 2017,14
8,Top 100 Players November 2017,13
8,Top 100 Players October 2017,13
8,Top 100 Players September 2017,12
8,Top 100 Players August 2017,13
8,Top 100 Players July 2017,11
8,Top 100 Players June 2017,12
8,Top 100 Players May 2017,9
8,Top 100 Players April 2017,11
8,Top 100 Players March 2017,11
8,Top 100 Players February 2017,10
8,Top 100 Players January 2017,10
8,Top 100 Players December 2016,10
8,Top 100 Players November 2016,11
8,Top 100 Players October 2016,14
8,Top 100 Players September 2016,12
8,Top 100 Players August 2016,9
8,Top 100 Players July 2016,7
8,Top 100 Players June 2016,8
8,Top 100 Players May 2016,4
8,Top 100 Players April 2016,4
8,Top 100 Players March 2016,4
8,Top 100 Players February 2016,3
8,Top 100 Players January 2016,3
8,Top 100 Players December 2015,8
8,Top 100 Players November 2015,9
8,Top 100 Players October 2015,5
8,Top 100 Players September 2015,6
8,Top 100 Players August 2015,6
8,Top 100 Players July 2015,6
8,Top 100 Players June 2015,10
8,Top 100 Players May 2015,9
8,Top 100 Players April 2015,7
8,Top 100 Players March 2015,7
8,Top 100 Players February 2015,5
8,Top 100 Players January 2015,7
8,Top 100 Players December 2014,10
8,Top 100 Juniors December 2014,1
8,Top 100 Players November 2014,7
8,Top 100 Juniors November 2014,1
8,Top 100 Players October 2014,7
8,Top 100 Juniors October 2014,1
8,Top 100 Players September 2014,11
8,Top 100 Juniors September 2014,1
8,Top 100 Players August 2014,16
8,Top 100 Juniors August 2014,1
8,Top 100 Players July 2014,14
8,Top 100 Juniors July 2014,1
8,Top 100 Players June 2014,14
8,Top 100 Juniors June 2014,1
8,Top 100 Players May 2014,17
8,Top 100 Juniors May 2014,1
8,Top 100 Players April 2014,18
8,Top 100 Juniors April 2014,1
8,Top 100 Players March 2014,18
8,Top 100 Juniors March 2014,1
8,Top 100 Players February 2014,15
8,Top 100 Juniors February 2014,1
8,Top 100 Players January 2014,19
8,Top 100 Juniors January 2014,1
8,Top 100 Players December 2013,20
8,Top 100 Juniors December 2013,1
8,Top 100 Players November 2013,20
8,Top 100 Juniors November 2013,1
8,Top 100 Players October 2013,15
8,Top 100 Juniors October 2013,1
8,Top 100 Players September 2013,19
8,Top 100 Juniors September 2013,1
8,Top 100 Players August 2013,20
8,Top 100 Juniors August 2013,1
8,Top 100 Players July 2013,20
8,Top 100 Juniors July 2013,1
8,Top 100 Players June 2013,21
8,Top 100 Juniors June 2013,1
8,Top 100 Players May 2013,20
8,Top 100 Juniors May 2013,1
8,Top 100 Players April 2013,21
8,Top 100 Juniors April 2013,1
8,Top 100 Players March 2013,22
8,Top 100 Juniors March 2013,1
8,Top 100 Players February 2013,25
8,Top 100 Juniors February 2013,1
8,Top 100 Players January 2013,23
8,Top 100 Juniors January 2013,1
8,Top 100 Players December 2012,27
8,Top 100 Juniors December 2012,2
8,Top 100 Players November 2012,28
8,Top 100 Juniors November 2012,2
8,Top 100 Players October 2012,24
8,Top 100 Juniors October 2012,2
8,Top 100 Players September 2012,20
8,Top 100 Juniors September 2012,2
8,Top 100 Players August 2012,35
8,Top 100 Juniors August 2012,2
8,Top 100 Players July 2012,49
8,Top 20 Juniors July 2012,2
8,Top 100 Players May 2012,54
8,Top 20 Juniors May 2012,2
8,Top 100 Players March 2012,27
8,Top 20 Juniors March 2012,2
8,Top 100 Players January 2012,28
8,Top 20 Juniors January 2012,2
8,Top 100 Players November 2011,30
8,Top 20 Juniors November 2011,3
8,Top 100 Players September 2011,23
8,Top 20 Juniors September 2011,1
8,Top 100 Players July 2011,40
8,Top 20 Juniors July 2011,3
8,Top 100 Players May 2011,47
8,Top 20 Juniors May 2011,2
8,Top 100 Players March 2011,43
8,Top 20 Juniors March 2011,2
8,Top 100 Players January 2011,52
8,Top 20 Juniors January 2011,2
8,Top 100 Players November 2010,55
8,Top 20 Juniors November 2010,8
8,Top 100 Players September 2010,61
8,Top 20 Juniors September 2010,7
8,Top 100 Players July 2010,62
8,Top 20 Juniors July 2010,8
8,Top 100 Players May 2010,97
8,Top 20 Juniors May 2010,9
8,Top 20 Juniors March 2010,12
9,Top 100 Players December 2019,9
9,Top 100 Players November 2019,6
9,Top 100 Players October 2019,5
9,Top 100 Players September 2019,5
9,Top 100 Players August 2019,7
9,Top 100 Players July 2019,6
9,Top 100 Players June 2019,7
9,Top 100 Players May 2019,8
9,Top 100 Players April 2019,7
9,Top 100 Players March 2019,9
9,Top 100 Players February 2019,8
9,Top 100 Players January 2019,13
9,Top 100 Players December 2018,13
9,Top 100 Players November 2018,13
9,Top 100 Players October 2018,15
9,Top 100 Players September 2018,12
9,Top 100 Players August 2018,11
9,Top 100 Players July 2018,15
9,Top 100 Players June 2018,16
9,Top 100 Players May 2018,17
9,Top 100 Players April 2018,16
9,Top 100 Players March 2018,16
9,Top 100 Players February 2018,16
9,Top 100 Players January 2018,16
9,Top 100 Players December 2017,27
9,Top 100 Players November 2017,26
9,Top 100 Players October 2017,25
9,Top 100 Players September 2017,21
9,Top 100 Players August 2017,15
9,Top 100 Players July 2017,17
9,Top 100 Players June 2017,23
9,Top 100 Players May 2017,15
9,Top 100 Players April 2017,16
9,Top 100 Players March 2017,16
9,Top 100 Players February 2017,17
9,Top 100 Players January 2017,11
9,Top 100 Players December 2016,13
9,Top 100 Players November 2016,12
9,Top 100 Players October 2016,16
9,Top 100 Players September 2016,21
9,Top 100 Players August 2016,21
9,Top 100 Players July 2016,32
9,Top 100 Players June 2016,34
9,Top 100 Players May 2016,40
9,Top 100 Players April 2016,38
9,Top 100 Players March 2016,41
9,Top 100 Players February 2016,43
9,Top 100 Players January 2016,39
9,Top 100 Players December 2015,40
9,Top 100 Players November 2015,40
9,Top 100 Players October 2015,41
9,Top 100 Players September 2015,41
9,Top 100 Players August 2015,42
9,Top 100 Players July 2015,37
9,Top 100 Players June 2015,31
9,Top 100 Players May 2015,28
9,Top 100 Players April 2015,33
9,Top 100 Players March 2015,32
9,Top 100 Players February 2015,32
9,Top 100 Players January 2015,34
9,Top 100 Players December 2014,35
9,Top 100 Players November 2014,36
9,Top 100 Players October 2014,35
9,Top 100 Players September 2014,40
9,Top 100 Players August 2014,34
9,Top 100 Players July 2014,25
9,Top 100 Players June 2014,23
9,Top 100 Players May 2014,20
9,Top 100 Players April 2014,22
9,Top 100 Players March 2014,22
9,Top 100 Players February 2014,23
9,Top 100 Players January 2014,22
9,Top 100 Players December 2013,29
9,Top 100 Players November 2013,28
9,Top 100 Players October 2013,45
9,Top 100 Players September 2013,29
9,Top 100 Players August 2013,24
9,Top 100 Players July 2013,27
9,Top 100 Players June 2013,25
9,Top 100 Players May 2013,32
9,Top 100 Players April 2013,31
9,Top 100 Players March 2013,34
9,Top 100 Players February 2013,47
9,Top 100 Players January 2013,42
9,Top 100 Players December 2012,39
9,Top 100 Players November 2012,38
9,Top 100 Players October 2012,45
9,Top 100 Players September 2012,42
9,Top 100 Players August 2012,43
9,Top 100 Players July 2012,28
9,Top 100 Players May 2012,29
9,Top 100 Players March 2012,26
9,Top 100 Players January 2012,18
9,Top 100 Players November 2011,20
9,Top 100 Players September 2011,24
9,Top 100 Players July 2011,33
9,Top 100 Players May 2011,31
9,Top 100 Players March 2011,18
9,Top 100 Players January 2011,15
9,Top 100 Players November 2010,26
9,Top 20 Juniors November 2010,3
9,Top 100 Players September 2010,34
9,Top 20 Juniors September 2010,4
9,Top 100 Players July 2010,34
9,Top 20 Juniors July 2010,4
9,Top 100 Players May 2010,42
9,Top 20 Juniors May 2010,4
9,Top 100 Players March 2010,78
9,Top 20 Juniors March 2010,7
9,Top 100 Players January 2010,69
9,Top 20 Juniors January 2010,5
9,Top 20 Juniors November 2009,10
9,Top 20 Juniors September 2009,10
9,Top 20 Juniors July 2009,10
9,Top 20 Juniors April 2009,11
9,Top 20 Juniors January 2009,8
9,Top 20 Juniors October 2008,9
9,Top 20 Juniors July 2008,10
9,Top 20 Juniors April 2008,4
9,Top 100 Players April 2008,86
9,Top 20 Juniors January 2008,7
9,Top 20 Juniors October 2007,13
9,Top 20 Juniors July 2007,11
9,Top 20 Juniors April 2007,12
9,Top 20 Juniors January 2007,12
10,Top 100 Players December 2019,10
10,Top 100 Players November 2019,9
10,Top 100 Players October 2019,15
10,Top 100 Players September 2019,15
10,Top 100 Players August 2019,12
10,Top 100 Players July 2019,13
10,Top 100 Players June 2019,12
10,Top 100 Players May 2019,12
10,Top 100 Players April 2019,12
10,Top 100 Players March 2019,13
10,Top 100 Players February 2019,13
10,Top 100 Players January 2019,14
10,Top 100 Players December 2018,14
10,Top 100 Players November 2018,14
10,Top 100 Players October 2018,18
10,Top 100 Players September 2018,17
10,Top 100 Players August 2018,17
10,Top 100 Players July 2018,17
10,Top 100 Players June 2018,17
10,Top 100 Players May 2018,16
10,Top 100 Players April 2018,18
10,Top 100 Players March 2018,18
10,Top 100 Players February 2018,18
10,Top 100 Players January 2018,19
10,Top 100 Players December 2017,17
10,Top 100 Players November 2017,19
10,Top 100 Players October 2017,17
10,Top 100 Players September 2017,19
10,Top 100 Players August 2017,22
10,Top 100 Players July 2017,32
10,Top 100 Players June 2017,28
10,Top 100 Players May 2017,39
10,Top 100 Players April 2017,37
10,Top 100 Players March 2017,36
10,Top 100 Players February 2017,35
10,Top 100 Players January 2017,34
10,Top 100 Players December 2016,34
10,Top 100 Players November 2016,44
10,Top 100 Players October 2016,36
10,Top 100 Players September 2016,32
10,Top 100 Players August 2016,32
10,Top 100 Players July 2016,35
10,Top 100 Players June 2016,32
10,Top 100 Players May 2016,29
10,Top 100 Players April 2016,27
10,Top 100 Players March 2016,26
10,Top 100 Players February 2016,28
10,Top 100 Players January 2016,28
10,Top 100 Players December 2015,28
10,Top 100 Players November 2015,22
10,Top 100 Players October 2015,19
10,Top 100 Players September 2015,20
10,Top 100 Players August 2015,20
10,Top 100 Players July 2015,19
10,Top 100 Players June 2015,22
10,Top 100 Players May 2015,21
10,Top 100 Players April 2015,21
10,Top 100 Players March 2015,20
10,Top 100 Players February 2015,24
10,Top 100 Players January 2015,20
10,Top 100 Players December 2014,20
10,Top 100 Players November 2014,21
10,Top 100 Players October 2014,25
10,Top 100 Players September 2014,33
10,Top 100 Players August 2014,27
10,Top 100 Players July 2014,28
10,Top 100 Players June 2014,27
10,Top 100 Players May 2014,34
10,Top 100 Players April 2014,33
10,Top 100 Players March 2014,37
10,Top 100 Players February 2014,34
10,Top 100 Players January 2014,34
10,Top 100 Players December 2013,34
10,Top 100 Players November 2013,33
10,Top 100 Players October 2013,27
10,Top 100 Players September 2013,21
10,Top 100 Players August 2013,21
10,Top 100 Players July 2013,23
10,Top 100 Players June 2013,22
10,Top 100 Players May 2013,14
10,Top 100 Players April 2013,4
10,Top 100 Players March 2013,4
10,Top 100 Players February 2013,4
10,Top 100 Players January 2013,4
10,Top 100 Players December 2012,4
10,Top 100 Players November 2012,4
